event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-BSEE-0362,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0362,https://www.bsee.gov/safety-alerts/safety/safety-alert-157-wireline-accident-involving-the-formation-of-an-ice-plug-in,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0365,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0365,https://www.bsee.gov/safety-alerts/safety/safety-alert-154-flash-fire-during-portable-well-testing-operations,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0367,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0367,https://www.bsee.gov/safety-alerts/safety/safety-alert-152-circulating-with-natural-gas-through-coil-tubing,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0370,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0370,https://www.bsee.gov/safety-alerts/safety/safety-alert-149-compressor-blowdown-leads-to-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0371,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0371,https://www.bsee.gov/safety-alerts/safety/safety-alert-148-pipe-nipple-fatigue-and-inadequate-insulation-cause-compressor,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0372,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0372,https://www.bsee.gov/safety-alerts/safety/safety-alert-147-fire-from-generator-engine-exhaust-leak-igniting-fiberglass,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0373,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0373,https://www.bsee.gov/safety-alerts/safety/safety-alert-146-fire-during-production-equipment-dismantling-operations,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0374,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0374,https://www.bsee.gov/safety-alerts/safety/safety-alert-145-tubing-string-equipment-failure-during-a-plug-and-abandonment,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0375,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0375,https://www.bsee.gov/safety-alerts/safety/safety-alert-144-uncontrolled-shallow-gas-flow,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0376,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0376,https://www.bsee.gov/safety-alerts/safety/safety-alert-143-compressor-fire-during-maintenance-operation,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0377,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0377,https://www.bsee.gov/safety-alerts/safety/safety-alert-142-pollution-because-of-failure-of-level-safety-high-sensor-and,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0378,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0378,https://www.bsee.gov/safety-alerts/safety/safety-alert-141-fire-in-rental-generator-on-production-platform,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0379,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0379,https://www.bsee.gov/safety-alerts/safety/safety-alert-140-uncontrolled-well-flow-and-pollution-during-workover,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0380,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0380,https://www.bsee.gov/safety-alerts/safety/safety-alert-139-pollution-from-production-operations-due-to-rupture-disc,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0381,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0381,https://www.bsee.gov/safety-alerts/safety/safety-alert-138-fire-and-injury-during-welding-operations-in-derrick,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0382,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0382,https://www.bsee.gov/safety-alerts/safety/safety-alert-137-personal-injury-during-well-test,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0383,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0383,https://www.bsee.gov/safety-alerts/safety/safety-alert-136-air-volume-tank-explosion,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0384,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0384,https://www.bsee.gov/safety-alerts/safety/safety-alert-135-pollution-from-diesel-fuel-tank-transfer,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0385,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0385,https://www.bsee.gov/safety-alerts/safety/safety-alert-134-pipeline-pump-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0386,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0386,https://www.bsee.gov/safety-alerts/safety/safety-alert-133-degreaser-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0387,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0387,https://www.bsee.gov/safety-alerts/safety/safety-alert-132-supply-gas-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0388,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0388,https://www.bsee.gov/safety-alerts/safety/safety-alert-131-pollution,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0389,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0389,https://www.bsee.gov/safety-alerts/safety/safety-alert-130-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0390,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0390,https://www.bsee.gov/safety-alerts/safety/safety-alert-129-welding-explosion-and-injury,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0391,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0391,https://www.bsee.gov/safety-alerts/safety/safety-alert-128-platform-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0392,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0392,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-127-injury-while-retesting-blowout-preventers,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0393,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0393,https://www.bsee.gov/safety-alerts/safety/safety-alert-126-weldingburning-accidents,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0394,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0394,https://www.bsee.gov/safety-alerts/safety/safety-alert-125-crane-accidents,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0395,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0395,https://www.bsee.gov/safety-alerts/safety/safety-alert-124-pedestal-crane-boom-wire-rope-failure,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0396,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0396,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-123-shallow-gas-blowout,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0397,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0397,https://www.bsee.gov/safety-alerts/safety/safety-alert-122-injury-due-to-failure-to-coordinate-activities,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0398,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0398,https://www.bsee.gov/safety-alerts/safety/safety-alert-121-injury-during-cementing-operations,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0399,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0399,https://www.bsee.gov/safety-alerts/safety/safety-alert-120-fire-during-turbine-compressor-start-up,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0400,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0400,https://www.bsee.gov/safety-alerts/safety/safety-alert-119-successful-diverter-system-operation-to-control-shallow-gas,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0401,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0401,https://www.bsee.gov/safety-alerts/safety/safety-alert-118-prohibited-use-of-polychlorinated-biphenyls-pcbs,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0402,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0402,https://www.bsee.gov/safety-alerts/safety/safety-alert-117-fatality-while-testing-gas-turbine-meter,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0403,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0403,https://www.bsee.gov/safety-alerts/safety/safety-alert-116-fire-while-starting-diesel-engine-with-gas-driven-engine,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0404,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0404,https://www.bsee.gov/safety-alerts/safety/safety-alert-115-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0405,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0405,https://www.bsee.gov/safety-alerts/safety/safety-alert-114-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0406,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0406,https://www.bsee.gov/safety-alerts/safety/safety-alert-113-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0407,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0407,https://www.bsee.gov/safety-alerts/safety/safety-alert-112-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0408,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0408,https://www.bsee.gov/safety-alerts/safety/safety-alert-111-blowout-and-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-BSEE-0409,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0409,https://www.bsee.gov/safety-alerts/safety/safety-alert-110-fire,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
