event_id,source_tier,dataset_tier,source_quality,extraction_quality,label_quality,overall_quality,has_document_sha256,has_energy,has_barriers,sif_label_type
"EVT-BSEE-0197","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-BSEE-0198","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0199","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0200","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0201","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0202","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0203","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0204","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0205","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0206","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0207","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0208","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0209","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0210","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0211","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0212","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0213","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0214","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0215","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0216","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0217","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0218","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0219","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","HIGH","HIGH","true","true","true","EXPLICIT"
"EVT-BSEE-0220","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0221","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0222","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0223","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0224","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0225","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0226","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0227","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0228","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0229","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0230","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","HIGH","HIGH","true","true","true","EXPLICIT"
"EVT-BSEE-0231","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0232","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0233","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0234","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0235","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0236","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0237","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0238","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0239","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0240","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0241","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","UNKNOWN"
"EVT-BSEE-0242","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0243","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0244","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0245","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0246","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0247","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0248","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0249","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0250","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0251","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0252","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0253","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0254","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","UNKNOWN"
"EVT-BSEE-0255","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0256","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0257","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0258","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0259","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0260","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0261","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0262","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0263","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0264","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0265","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0266","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","UNKNOWN"
"EVT-BSEE-0267","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0268","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0269","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0270","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0271","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0272","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0273","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0274","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0275","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0276","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0277","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0278","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0279","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0280","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0281","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0283","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0285","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0286","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0287","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0289","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0290","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0291","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0292","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0293","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0294","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0295","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0296","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0297","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0298","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0299","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0300","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0301","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0302","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0303","TIER_A_AUTHORITATIVE","GOLD","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-BSEE-0304","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0305","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0306","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0307","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0308","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0309","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0310","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0311","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0312","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0313","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0314","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0315","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0316","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0317","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0318","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0319","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0320","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0321","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0322","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0323","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0324","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0325","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0326","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0327","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0328","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0329","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0330","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0331","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0332","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0333","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0334","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0335","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0336","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0337","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0338","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0339","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0340","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0341","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0342","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0343","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0344","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0345","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0346","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0347","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0348","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0349","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0350","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0351","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0352","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0353","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0354","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0355","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0356","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0357","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0358","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0359","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0360","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0361","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0362","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0363","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0364","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0365","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0366","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0367","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0368","TIER_A_AUTHORITATIVE","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-BSEE-0369","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0370","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0371","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0372","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0373","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0374","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0375","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0376","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0377","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0378","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0379","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0380","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0381","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0382","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0383","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0384","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-BSEE-0385","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0386","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0387","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0388","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-BSEE-0389","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0390","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-BSEE-0391","TIER_A_AUTHORITATIVE","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
