event_id,barrier_id,barrier_type,barrier_state,evidence_text,evidence_status,evidence_start,evidence_end,grounding_type,quality_flag
EVT-IMCA-0156,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0157,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0158,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0159,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0159,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0161,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0161,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0163,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0165,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0167,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0168,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0171,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0171,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0171,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0173,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0174,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0176,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0178,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0179,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0179,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0181,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0181,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0181,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0182,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0182,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0182,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0183,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0183,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0183,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0184,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0184,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0187,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0190,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0192,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0194,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0194,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0194,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0196,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0196,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0197,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0198,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0198,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0202,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0208,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0208,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0208,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0209,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0210,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0211,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0214,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0214,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0214,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0216,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0216,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0216,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0218,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0218,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0218,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0219,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0219,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0219,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0220,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0223,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0223,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0223,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0224,BAR-PTW-02,PROCEDURAL,FAILED,no toolbox talk,SUPPORTED,2251,2266,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0225,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0229,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0230,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0232,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0232,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0233,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0236,BAR-ISO-01,ENGINEERED,FAILED,not isolated,SUPPORTED,760,772,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0236,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0239,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0243,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0243,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0243,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0244,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0244,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0244,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0245,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0246,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0246,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0247,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0250,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0251,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0252,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0252,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0252,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0254,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0255,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0255,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0256,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0256,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0257,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0258,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0258,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0258,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0259,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0260,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0261,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0262,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0264,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0265,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0268,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0268,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0269,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0269,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0269,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0273,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0275,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0275,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0277,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0278,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0279,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0279,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0285,BAR-PTW-02,PROCEDURAL,FAILED,no Permit,SUPPORTED,1116,1125,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0285,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0285,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0286,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0289,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0290,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0291,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0292,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0292,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0294,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0295,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0295,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0297,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0297,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0297,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0298,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0298,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0298,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0299,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0300,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0300,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0304,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0304,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0304,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0326,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0326,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0334,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0334,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0344,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0355,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0366,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0366,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
